"comid","group_code","group","pct_mean","ols_slope","ols_pvalue","mk_tau","mk_pvalue","sen_slope","trend_direction"
620960804,"A","Bosque natural",31.3256032764912,0.0515298592887708,1.26952316227571e-06,0.474233104424681,1.87710621984457e-05,0.037756890058513,"incremento"
620960804,"ANT","Uso antropico",67.8032643580809,-0.0519830857073336,1.22829331088661e-06,-0.427840735513571,0.000113718088729684,-0.0372877416652989,"perdida"
620960804,"B","Vegetacion altoandina",0.00145652089486248,-0.000135625033397694,0.000105159413411249,-0.467764276963749,0.000331946192064793,0,"perdida"
620960804,"C","Otra formacion natural",0.535192805109546,0.00185228280083575,0.0178502262993675,0.313078813895558,0.00493753408100626,0.00242978186014366,"incremento"
620960804,"D","Agricultura, silvicultura y ganaderia",67.1030105650425,-0.0537588185933025,5.69021080902716e-07,-0.438150150827151,7.73184546473973e-05,-0.039076719433068,"perdida"
620960804,"E","Infraestructura antropica",0.700253793038428,0.00177573288596928,1.14333103803866e-12,0.622163795559331,3.39128936657465e-08,0.00167596930017071,"incremento"
620960804,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620960804,"G","Area no vegetada natural",0.228769167151768,-0.00115040059688048,2.43372975857594e-05,-0.470630905359663,7.34847277155737e-05,-0.00114746714731858,"perdida"
620960804,"H","Cuerpos de agua",0.105714163510129,-0.000113088886146954,0.637601996804726,-0.162662900419201,0.182296577536426,0,"sin tendencia"
620960804,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620960804,"NAT","Cobertura natural",32.1967359331575,0.0519830275731817,1.22830689998171e-06,0.427840735513571,0.000113718088729684,0.0372872910537554,"incremento"
620960815,"A","Bosque natural",0.237768101505935,-0.00144703757528066,2.2464007055398e-11,-0.639578857002225,3.34197581744474e-07,-0.000848365016281599,"perdida"
620960815,"ANT","Uso antropico",89.0511675039306,0.0273320558402287,0.0002142013791901,0.451036919969126,4.71833179934528e-05,0.026939705734278,"incremento"
620960815,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620960815,"C","Otra formacion natural",10.1049198396504,-0.0259833836728817,2.36739540456017e-05,-0.466501042939496,2.56421820006123e-05,-0.0252205244768635,"perdida"
620960815,"D","Agricultura, silvicultura y ganaderia",11.6187355108559,0.0735752904476634,1.43412662041801e-15,0.693308179838257,3.82172845676227e-10,0.0717863954346915,"incremento"
620960815,"E","Infraestructura antropica",76.8379759788513,-0.0379522924798961,1.22426547373916e-07,-0.562592353760835,3.92493261267702e-07,-0.0324429974836443,"perdida"
620960815,"F","Mineria",0.594456014223397,-0.00829094212753855,5.89225169191154e-12,-0.682621751405642,4.04250020052498e-08,-0.00666499019111275,"perdida"
620960815,"G","Area no vegetada natural",0.604013552656397,0.000335474731837457,0.888025141274833,-0.126130250470995,0.277850701329068,-0.000257864166265241,"sin tendencia"
620960815,"H","Cuerpos de agua",0.00213665986848354,-0.000237182759330377,0.00372629489529779,-0.134373287289111,0.279914866097875,0,"sin tendencia"
620960815,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620960815,"NAT","Cobertura natural",10.9488381536812,-0.0273321292756553,0.000214197937313907,-0.451036919969126,4.71833179934528e-05,-0.0269396932304109,"perdida"
620960830,"A","Bosque natural",97.3256948590279,-0.0211678325123447,4.96243021731622e-10,-0.684615384615385,5.29841222878449e-10,-0.0240352490673896,"perdida"
620960830,"ANT","Uso antropico",0.103653321054935,0.00945716043998144,4.82467996884075e-07,0.519565960350815,3.92886132058217e-06,0.00567657022786859,"incremento"
620960830,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620960830,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620960830,"D","Agricultura, silvicultura y ganaderia",0.0798666925584257,0.00792415218460701,5.10944302018604e-06,0.474082265315123,2.91325587800094e-05,0.00408805393713659,"incremento"
620960830,"E","Infraestructura antropica",0.0237866284965094,0.00153300825537443,1.37291789599522e-06,0.534072782796287,5.50102843236797e-06,0.0015383197445726,"incremento"
620960830,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620960830,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620960830,"H","Cuerpos de agua",2.57065225858241,0.0117105722434357,6.27605898457722e-06,0.5,5.83580484714041e-06,0.0108382006392888,"incremento"
620960830,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620960830,"NAT","Cobertura natural",99.8963471176103,-0.00945726026890983,4.82392599189185e-07,-0.48974358974359,9.03592737954117e-06,-0.00567676059410385,"perdida"
620960871,"A","Bosque natural",96.9423995912075,-0.086487212391328,3.70515647329251e-09,-0.718837754105693,1.18894165123763e-10,-0.0732694353376147,"perdida"
620960871,"ANT","Uso antropico",1.52752370333474,0.0954893958908491,1.45260650413649e-10,0.757513459054736,1.32336930440242e-11,0.0800663780033176,"incremento"
620960871,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620960871,"C","Otra formacion natural",0.00102604040876031,-1.1550173456964e-05,0.898591779776909,-0.0172005229038445,0.930965923934746,0,"sin tendencia"
620960871,"D","Agricultura, silvicultura y ganaderia",1.34507452137768,0.0824648600183496,4.75384114717949e-09,0.744430325046882,2.95091256874775e-11,0.0654837798949394,"incremento"
620960871,"E","Infraestructura antropica",0.182449181957054,0.0130245358724995,1.14913710397001e-06,0.818180386474426,7.51754145704884e-13,0.0117637080098079,"incremento"
620960871,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620960871,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620960871,"H","Cuerpos de agua",1.52905451366678,-0.00899067505893576,0.00010135345939532,-0.453180323240546,4.988925651677e-05,-0.00692128189026342,"perdida"
620960871,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620960871,"NAT","Cobertura natural",98.472480145283,-0.0954894376237222,1.45257912286577e-10,-0.744882600268943,2.48040422321688e-11,-0.0800662472306221,"perdida"
620962180,"A","Bosque natural",29.794228002429,0.0379467102756647,0.00804885834193842,0.319591874720981,0.00397812324707602,0.0342327224857716,"incremento"
620962180,"ANT","Uso antropico",67.6102460362017,-0.0415077941810215,0.00967356020717369,-0.304127751750611,0.00614433840386702,-0.0438367947936102,"perdida"
620962180,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620962180,"C","Otra formacion natural",1.10676073702052,0.004963391149455,0.0893257735242871,0.173584450004584,0.120650848941201,0.00309469107764344,"sin tendencia"
620962180,"D","Agricultura, silvicultura y ganaderia",58.7628883123398,-0.126376176640867,5.09735882621903e-14,-0.755164671719737,9.05379750888486e-12,-0.125757896381863,"perdida"
620962180,"E","Infraestructura antropica",8.84735772386193,0.0848683824598447,2.06089664100361e-17,0.849049928382178,1.84032829148361e-14,0.0854925873378912,"incremento"
620962180,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620962180,"G","Area no vegetada natural",0.418800176703371,-0.00209678748778048,0.000648959556982892,-0.304192113798876,0.00873981024252323,-0.00187777791564402,"perdida"
620962180,"H","Cuerpos de agua",1.0699601448141,0.00069456387269274,0.598332755952341,-0.0209190544147396,0.860757793972387,0,"sin tendencia"
620962180,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620962180,"NAT","Cobertura natural",32.389749060967,0.0415078778100321,0.00967341816182494,0.304127751750611,0.00614433840386702,0.0438364586443609,"incremento"
620962191,"A","Bosque natural",0.288865834590979,-0.000351412795347781,0.847935725163399,-0.036271377612898,0.75276807573509,-0.000554782538942543,"sin tendencia"
620962191,"ANT","Uso antropico",50.1463516341755,0.0106677683515867,0.273762966900758,0.0372033431249508,0.744234373091842,0.00611391689744671,"sin tendencia"
620962191,"B","Vegetacion altoandina",0.00148473198350985,-3.84590560880507e-05,0.674067600149993,-0.0530457615069556,0.709770859395381,0,"sin tendencia"
620962191,"C","Otra formacion natural",47.0646617561579,-0.0125625162030694,0.114896707500604,-0.0936497947628071,0.40150778859199,-0.00833195297657504,"sin tendencia"
620962191,"D","Agricultura, silvicultura y ganaderia",15.6054498627782,0.101185361479057,1.75750743450527e-13,0.716303542693916,8.55477781682922e-11,0.100316700397752,"incremento"
620962191,"E","Infraestructura antropica",34.4878753274679,-0.0912645461970825,2.28504784416257e-19,-0.763309971011921,4.47883307995959e-12,-0.0885284609264806,"perdida"
620962191,"F","Mineria",0.0530264439294115,0.000746953069611572,2.39574496016049e-06,0.482214094081076,0.000115911332733327,0,"perdida"
620962191,"G","Area no vegetada natural",2.06597541924566,0.000783091054540803,0.686990864808324,0.0592025004799257,0.599923727144564,0.000668227396629403,"sin tendencia"
620962191,"H","Cuerpos de agua",0.43265730375424,0.00150152823256983,0.0232405629207667,0.140667210173634,0.218444317696201,0.000678953696361513,"sin tendencia"
620962191,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620962191,"NAT","Cobertura natural",49.8536450457323,-0.0106677687673947,0.273762406758946,-0.0372033431249508,0.744234373091842,-0.00611375406151602,"sin tendencia"
620962200,"A","Bosque natural",34.7755127772689,-0.51122028443536,7.58038482696208e-07,-0.503546647746787,5.44450269037722e-06,-0.588514249433169,"perdida"
620962200,"ANT","Uso antropico",64.7075046674581,0.510490314795167,7.55436843409357e-07,0.50612233392452,4.87247160516368e-06,0.581804844938845,"incremento"
620962200,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620962200,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620962200,"D","Agricultura, silvicultura y ganaderia",63.4791967272758,0.525612566641079,1.22781823846306e-08,0.619452525744769,2.1913947851491e-08,0.552150466862847,"incremento"
620962200,"E","Infraestructura antropica",1.22830794018228,-0.0151222518459136,0.368687988712471,0.390156952695911,0.000479054433753399,0.0183605453154694,"incremento"
620962200,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620962200,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620962200,"H","Cuerpos de agua",0.516982604749501,0.000729983625321979,0.205570267958645,0.147839414288748,0.190218145597786,0.000231660022917747,"sin tendencia"
620962200,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620962200,"NAT","Cobertura natural",35.2924953820184,-0.510490300810037,7.55440784614463e-07,-0.50612233392452,4.87247160516368e-06,-0.581805223676689,"perdida"
620963556,"A","Bosque natural",42.2624625265598,0.123441170684391,1.1627732085319e-08,0.62799251991962,1.45410987807201e-08,0.114053338766094,"incremento"
620963556,"ANT","Uso antropico",54.9224767275155,-0.129513943997713,1.61641165193681e-07,-0.577327257560481,1.87030162276892e-07,-0.13577481394642,"perdida"
620963556,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620963556,"C","Otra formacion natural",2.36445052083582,0.0119802452917393,0.264577778564889,0.152857948511499,0.172264569851679,0.0108746168511575,"sin tendencia"
620963556,"D","Agricultura, silvicultura y ganaderia",52.2353945672512,-0.212954750763318,4.04835610792475e-13,-0.724236425778997,6.1122054797831e-11,-0.225518699045544,"perdida"
620963556,"E","Infraestructura antropica",2.68708216026425,0.0834408067656054,1.28892678276638e-17,0.670215594748632,4.76095750011516e-09,0.0803284555142703,"incremento"
620963556,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620963556,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620963556,"H","Cuerpos de agua",0.450611495180055,-0.00590746579289886,0.135803570633558,-0.11628570725651,0.317938395379292,0,"sin tendencia"
620963556,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620963556,"NAT","Cobertura natural",45.0775245425757,0.129513950183232,1.6163933772632e-07,0.577327257560481,1.87030162276892e-07,0.135774711543078,"incremento"
620963571,"A","Bosque natural",2.17088786419481,0.0252247010628512,6.08761353064825e-05,0.41549251814447,0.000181690328366799,0.019263103604315,"incremento"
620963571,"ANT","Uso antropico",83.8748930767179,0.0132137585927583,0.192101488042375,0.0953620916506152,0.394690500550925,0.0117192692086243,"sin tendencia"
620963571,"B","Vegetacion altoandina",0.00671202433295549,0.00045964205821043,0.149823898450274,0.200612217933984,0.126364252907007,0,"sin tendencia"
620963571,"C","Otra formacion natural",12.1789843402803,-0.0372055243512028,4.47149735583595e-06,-0.409799258714806,0.000218975724948689,-0.0355899851355292,"perdida"
620963571,"D","Agricultura, silvicultura y ganaderia",59.0375012159348,0.110108219436589,5.3820076525418e-11,0.559285780761716,4.45165829740699e-07,0.107377999358706,"incremento"
620963571,"E","Infraestructura antropica",24.8373918607831,-0.09689446084383,9.43710294962269e-12,-0.703617595151837,2.0921995660514e-10,-0.0780971577534272,"perdida"
620963571,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620963571,"G","Area no vegetada natural",0.601953979348764,-0.00468604087106198,1.51678760753434e-07,-0.570783329325361,4.76244011672565e-07,-0.00476444644543033,"perdida"
620963571,"H","Cuerpos de agua",1.16656739963218,0.00299336740792513,0.252382530854478,0.207744652945905,0.0646715922519725,0.00608161767469899,"sin tendencia"
620963571,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620963571,"NAT","Cobertura natural",16.125105607789,-0.0132138546932781,0.192097970498251,-0.0953620916506152,0.394690500550925,-0.0117192088857296,"sin tendencia"
620963599,"A","Bosque natural",99.7306983172894,-0.0311235700494573,1.96967410951489e-07,-0.53058280363965,2.75689271104939e-05,0,"perdida"
620963599,"ANT","Uso antropico",0.130288947111694,0.0151418176472866,5.45098284138476e-07,0.55075705472861,1.34473258708168e-05,0,"perdida"
620963599,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620963599,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620963599,"D","Agricultura, silvicultura y ganaderia",0.0731958082178607,0.00885123606923245,7.70458116942865e-07,0.560915518462068,1.05581178969318e-05,0,"perdida"
620963599,"E","Infraestructura antropica",0.0570931388938334,0.00629058157805418,0.000904171922213631,0.542687354293026,1.79733053414993e-05,0,"perdida"
620963599,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620963599,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620963599,"H","Cuerpos de agua",0.13901203579735,0.0159816571234377,8.15554881522846e-07,0.546722204510818,1.5554109836506e-05,0,"perdida"
620963599,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620963599,"NAT","Cobertura natural",99.8697103530867,-0.0151419129260196,5.45084421813747e-07,-0.55075705472861,1.34473258708168e-05,0,"perdida"
620963612,"A","Bosque natural",100,0,NA,NA,NA,0,"sin tendencia"
620963612,"ANT","Uso antropico",0,0,NA,NA,NA,0,"sin tendencia"
620963612,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620963612,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620963612,"D","Agricultura, silvicultura y ganaderia",0,0,NA,NA,NA,0,"sin tendencia"
620963612,"E","Infraestructura antropica",0,0,NA,NA,NA,0,"sin tendencia"
620963612,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620963612,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620963612,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620963612,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620963612,"NAT","Cobertura natural",100,0,NA,NA,NA,0,"sin tendencia"
620964932,"A","Bosque natural",75.3416891396046,0.0563330794588482,0.124314070735511,0.394335135744436,0.00037634206977278,0.118762384290285,"incremento"
620964932,"ANT","Uso antropico",23.261813391,-0.060595899722478,0.0988999122971266,-0.402067197229621,0.000287736272405186,-0.119678679710396,"perdida"
620964932,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620964932,"C","Otra formacion natural",0.297844978049397,0.00252991750937716,0.00321982905656411,0.338766827938798,0.00241327200536811,0.0022261473350227,"incremento"
620964932,"D","Agricultura, silvicultura y ganaderia",21.6417731717229,-0.0437481291801803,0.217620214083456,-0.293818336437031,0.00812810158115587,-0.104798308827661,"perdida"
620964932,"E","Infraestructura antropica",1.62004021927714,-0.0168477705422977,0.000135004936136842,-0.383482878021067,0.000556633950290279,-0.0133105633153537,"perdida"
620964932,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620964932,"G","Area no vegetada natural",4.83164831166505e-05,2.53820173971147e-06,0.391919272751807,0.115001613554367,0.402158956037469,0,"sin tendencia"
620964932,"H","Cuerpos de agua",1.09860737342387,0.00173036999804782,0.125149588077707,0.0942567343284104,0.401102572891941,0.00160194758791417,"sin tendencia"
620964932,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620964932,"NAT","Cobertura natural",76.738189807561,0.0605959051680144,0.0988998808790977,0.402067197229621,0.000287736272405186,0.119678786859215,"incremento"
620964950,"A","Bosque natural",97.8196331858635,-0.0181192483955658,0.000230824463820769,-0.350224574934881,0.00152808413561492,-0.0118603308995577,"perdida"
620964950,"ANT","Uso antropico",0.147299820710032,0.0158360984651614,4.19213015235297e-05,0.71291281434062,1.90075684599789e-10,0.00474025406112881,"incremento"
620964950,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620964950,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620964950,"D","Agricultura, silvicultura y ganaderia",0.135497631599719,0.015415914803395,4.5501038168974e-05,0.776844775825011,5.54042542814855e-12,0.00401686122969198,"incremento"
620964950,"E","Infraestructura antropica",0.0118021891103126,0.000420183661766438,0.0363491431881048,0.193502161508617,0.112020269650694,0,"sin tendencia"
620964950,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620964950,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620964950,"H","Cuerpos de agua",2.03306498471648,0.00228318448683436,0.215479314985171,0.189987319567562,0.086724568071884,0.00404976105115994,"sin tendencia"
620964950,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620964950,"NAT","Cobertura natural",99.85269817058,-0.0158360639087306,4.19223019177491e-05,-0.697883402068042,2.50068570968814e-10,-0.00474001486402146,"perdida"
620964958,"A","Bosque natural",98.58483299613,-0.00898134697221755,1.58875686684692e-05,-0.4262760624148,0.000119564219657432,-0.00713939468066063,"perdida"
620964958,"ANT","Uso antropico",0.239152386384376,0.00604135508497359,0.00171392228081114,0.247747091564404,0.0259364274736846,0.00411034526120329,"incremento"
620964958,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620964958,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620964958,"D","Agricultura, silvicultura y ganaderia",0.223738354179659,0.00519698268600027,0.00222645297090719,0.219359403989316,0.0487661515254917,0.00386115425499163,"incremento"
620964958,"E","Infraestructura antropica",0.0154140322047169,0.000844372398973312,0.0657509254597005,0.252624077313295,0.0407914674848091,0,"perdida"
620964958,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620964958,"G","Area no vegetada natural",0.00318504820825183,-0.000249258318023628,0.00365449961922432,-0.460891141958443,0.000296039010314391,0,"perdida"
620964958,"H","Cuerpos de agua",1.17283198051155,0.00318922224763856,0.00172476610902507,0.296395690265426,0.00759012507938772,0.00252692428018375,"incremento"
620964958,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620964958,"NAT","Cobertura natural",99.7608500248498,-0.00604138304260177,0.00171377468719974,-0.243402343795762,0.0284059115912673,-0.00411034176928102,"perdida"
620964971,"A","Bosque natural",99.1370056569576,0.00865971002077629,0.147884177406001,-0.201930304333218,0.0690368511467988,-0.00288097293544116,"sin tendencia"
620964971,"ANT","Uso antropico",0.0780872312316205,0.00151214215627737,0.45104956368385,0.620275524017252,1.37239012687708e-07,0.00277693829680768,"incremento"
620964971,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620964971,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620964971,"D","Agricultura, silvicultura y ganaderia",0.0340615089589846,0.00236441961127156,0.0093640515334316,0.503686776430091,2.21100337655732e-05,0.000612612180143165,"incremento"
620964971,"E","Infraestructura antropica",0.0440257222726359,-0.000852277454994186,0.529545480910577,0.526547953421858,1.1509993458537e-05,0.00127555846886121,"incremento"
620964971,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620964971,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620964971,"H","Cuerpos de agua",0.784905779873952,-0.0101719501403845,0.0148713695657045,-0.137621290214358,0.216670886197729,-0.000521529386034225,"sin tendencia"
620964971,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620964971,"NAT","Cobertura natural",99.9219114368316,-0.00151224011960642,0.451018916112394,-0.59807383130539,6.37624525836089e-08,-0.00277740273462903,"perdida"
620964977,"A","Bosque natural",99.9531269073486,0.00320791527209387,2.49955963230181e-08,0.620173672946042,3.01793408604098e-06,0,"perdida"
620964977,"ANT","Uso antropico",0,0,NA,NA,NA,0,"sin tendencia"
620964977,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620964977,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620964977,"D","Agricultura, silvicultura y ganaderia",0,0,NA,NA,NA,0,"sin tendencia"
620964977,"E","Infraestructura antropica",0,0,NA,NA,NA,0,"sin tendencia"
620964977,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620964977,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620964977,"H","Cuerpos de agua",0.0468718113552314,-0.00320792927797255,2.49955963230236e-08,-0.620173672946042,3.01793408604098e-06,0,"perdida"
620964977,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620964977,"NAT","Cobertura natural",99.9999987187038,-1.40058785545098e-08,2.49955999915632e-08,-0.620173672946042,3.01793408604098e-06,0,"perdida"
620966326,"A","Bosque natural",95.9067240357399,-0.0229846570102618,1.92760849661299e-09,-0.698462887495047,2.84116693473812e-10,-0.0164965291817992,"perdida"
620966326,"ANT","Uso antropico",0.0479635142255575,0.00676408533695349,0.00513791356259084,0.382300727378129,0.00375845930907575,0,"perdida"
620966326,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620966326,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620966326,"D","Agricultura, silvicultura y ganaderia",0.0479635142255575,0.00676408533695349,0.00513791356259084,0.382300727378129,0.00375845930907575,0,"perdida"
620966326,"E","Infraestructura antropica",0,0,NA,NA,NA,0,"sin tendencia"
620966326,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620966326,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620966326,"H","Cuerpos de agua",4.04531490989029,0.0162204969709295,2.39558072959874e-15,0.688996052543558,4.81020394091521e-10,0.015811676378636,"incremento"
620966326,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620966326,"NAT","Cobertura natural",99.9520389456302,-0.00676416003933276,0.00513729709691328,-0.347316499294148,0.00196562474604262,-1.55220430582877e-07,"perdida"
620966338,"A","Bosque natural",2.74172575213015,-0.00950795320503924,0.182039881072626,-0.157015327359803,0.158417614824831,-0.00637348224271949,"sin tendencia"
620966338,"ANT","Uso antropico",47.1775593236089,0.0514860097563513,0.00308423564855737,0.268811679016831,0.0153359098008413,0.0389930674399346,"incremento"
620966338,"B","Vegetacion altoandina",18.6813640967011,-0.0214437624582874,2.20768423698057e-06,-0.489064134399386,9.97375898130504e-06,-0.0246709558096796,"perdida"
620966338,"C","Otra formacion natural",31.273033991456,-0.0209686106968997,0.101641778216835,-0.17363433812092,0.118325814658695,-0.0227887722779616,"sin tendencia"
620966338,"D","Agricultura, silvicultura y ganaderia",26.8044543266296,0.129218722709347,6.39884123273159e-11,0.625487287679215,1.5738670682074e-08,0.137559870878858,"incremento"
620966338,"E","Infraestructura antropica",20.3731049969792,-0.0777327129529964,1.48407513374587e-10,-0.554343701704565,5.39028113017638e-07,-0.0762032680356185,"perdida"
620966338,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620966338,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620966338,"H","Cuerpos de agua",0.12632087818929,0.000434335814041958,0.51324587460417,0.13675542880156,0.247882118680044,0,"sin tendencia"
620966338,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620966338,"NAT","Cobertura natural",52.8224447184766,-0.0514859905461843,0.00308424479834117,-0.268811679016831,0.0153359098008413,-0.0389930305416481,"perdida"
620966345,"A","Bosque natural",99.9952228367329,-9.36178731657946e-05,0.602120330555423,-0.071464591890482,0.596095359296033,0,"sin tendencia"
620966345,"ANT","Uso antropico",0,0,NA,NA,NA,0,"sin tendencia"
620966345,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620966345,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620966345,"D","Agricultura, silvicultura y ganaderia",0,0,NA,NA,NA,0,"sin tendencia"
620966345,"E","Infraestructura antropica",0,0,NA,NA,NA,0,"sin tendencia"
620966345,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620966345,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620966345,"H","Cuerpos de agua",0.00477712252177298,9.36104841774908e-05,0.602146482305104,0.071464591890482,0.596095359296033,0,"sin tendencia"
620966345,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620966345,"NAT","Cobertura natural",99.9999999592546,-7.388988040247e-09,0.326069411983699,-0.0979329592573271,0.463022335838683,0,"sin tendencia"
620966364,"A","Bosque natural",97.9509136080742,0.0485523221193059,0.000158869121425638,0.456820384312668,4.8330922523898e-05,0.0448831114717707,"incremento"
620966364,"ANT","Uso antropico",0.0843211764004081,0.0050067436212139,0.0547400177347064,0.274560713913243,0.0338484054592431,0,"perdida"
620966364,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620966364,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620966364,"D","Agricultura, silvicultura y ganaderia",0.0843211764004081,0.0050067436212139,0.0547400177347064,0.274560713913243,0.0338484054592431,0,"perdida"
620966364,"E","Infraestructura antropica",0,0,NA,NA,NA,0,"sin tendencia"
620966364,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620966364,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620966364,"H","Cuerpos de agua",1.96476395998616,-0.0535590319276574,2.98276675488388e-05,-0.496869737012409,1.0069365069593e-05,-0.0518449685639804,"perdida"
620966364,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620966364,"NAT","Cobertura natural",99.9156775680604,-0.00500670980835105,0.0547405873457976,-0.0131358533645097,0.916056808214284,0,"sin tendencia"
620966369,"A","Bosque natural",90.0968383252621,0.0405363914666894,0.0358431071822668,0.158663827429671,0.157322833378388,0.0228296858923784,"sin tendencia"
620966369,"ANT","Uso antropico",1.57108626764966,0.0110913828021006,0.36398953695625,0.0560334907010926,0.6234412508488,0.00155366900743863,"sin tendencia"
620966369,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620966369,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620966369,"D","Agricultura, silvicultura y ganaderia",0.82637738349149,0.00395103958701815,0.725214080947106,-0.182555558667141,0.104158731967715,-0.0101982819614931,"sin tendencia"
620966369,"E","Infraestructura antropica",0.723758139065467,0.00438301494007838,0.135846996204715,0.0404498489689221,0.725765967328672,0.0002326164394617,"sin tendencia"
